buildingtype,primarypropertytype,zipcode,councildistrictcode,neighborhood,latitude,longitude,largestpropertyusetype,energystarscore,siteeuikbtu_sf,siteenergyusekbtu,defaultdata,compliancestatus,totalghgemissions,flag_seattle_outlier,numberofbuildings_log,largestpropertyusetypegfa_log,naturalgaskbtu_log,electricitykbtu_log,propertygfatotal_log,thirdlargestpropertyusetypegfa_log,numberoffloors_log,secondlargestpropertyusetypegfa_log,construction_era,energystar_missing,uses_steam,has_parking,building_age,gfa_per_floor,elec_ratio,steam_ratio,primary_usage_dominance,is_multipurpose,is_high_performer,is_low_performer,age_x_size,multipurpose_x_size
NonResidential,Large Office,98109,7,LAKE UNION,47.62112,-122.33629,Office,91.0,63.40000153,39605888.0,False,Compliant,617.52,0,0.6931471805599453,13.302686271535393,15.816948124841685,17.287669538563772,13.255722255149015,10.173667349851767,2.5649493574615367,12.577455727980961,Modern,0,0,0,6,47610.75,0.8131669462883903,0.0,1.0,0,1,0,3.427974,0.0
Nonresidential COS,Other,98109,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,Other,72.0,52.40000153,2726369.0,False,Compliant,101.83,0,0.6931471805599453,10.859018228147887,0.0,14.072746309446254,10.859018228147887,0.0,1.0986122886681096,0.0,Mid_Century,1,1,0,54,26000.0,0.47438516209654674,0.44101880559821505,1.0,0,0,0,2.808,0.0
Nonresidential COS,Other,98109,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35077,Other,72.0,8.100000381,875943.3125,False,Compliant,6.11,0,0.6931471805599453,11.58989576532275,0.0,13.683057440934475,11.013649552432474,0.0,0.6931471805599453,0.0,Historic,1,0,0,88,60696.0,0.9999996432417537,0.0,1.0,0,0,0,5.341248,0.0
Nonresidential COS,Other,98109,7,MAGNOLIA / QUEEN ANNE,47.62395,-122.35143,Other,72.0,70.0,20723248.0,False,Compliant,490.73,0,0.6931471805599453,12.598118111678868,0.0,16.41913957987177,12.476286788157395,0.0,1.0986122886681096,0.0,Historic,1,1,0,88,131024.0,0.6520544462914307,0.24789646873887722,1.0,0,0,0,23.060224,0.0
NonResidential,Small- and Mid-Sized Office,98109,7,MAGNOLIA / QUEEN ANNE,47.62391,-122.34837,Office,73.0,74.90000153,4166306.25,False,Compliant,29.04,0,0.0,10.734242182303689,0.0,15.242540349857887,11.101054885563546,8.423321975806166,1.0986122886681096,8.552946361122055,Early_Code,1,0,1,30,33120.0,0.9999996999740478,0.0,0.6929347826086957,1,0,0,1.9872,0.6624
NonResidential,Large Office,98109,7,MAGNOLIA / QUEEN ANNE,47.62419,-122.34443,Office,93.0,49.79999924,36667044.0,False,Compliant,674.09,0,0.6931471805599453,13.50023115832039,16.020458676265083,17.133227122867893,13.732779824116589,8.699681400989514,1.9459101490553132,12.128192181854649,Modern,0,0,1,6,153433.0,0.7526448273277769,0.0,0.7925109548358784,1,1,0,5.523588,9.20598
NonResidential,Small- and Mid-Sized Office,98033,7,MAGNOLIA / QUEEN ANNE,47.62053,-122.35842,Office,68.0,68.19999695,3476212.5,False,Compliant,48.76,0,0.6931471805599453,10.790287679843225,13.183497986802045,14.895515125151817,11.241300451833114,7.786136437783072,1.6094379124341003,9.973712997425626,Mid_Century,0,0,1,46,19053.25,0.8470978111953743,0.0,0.6369779433954837,1,0,0,3.505798,0.76213
NonResidential,Hotel,98109,7,MAGNOLIA / QUEEN ANNE,47.62291,-122.35708,Hotel,56.0,86.0,5155568.5,False,Compliant,152.14,0,0.6931471805599453,11.001716434379901,14.739197470536286,14.78515701595078,11.4815483105279,0.0,1.9459101490553132,10.516914889962838,Modern,0,0,1,14,16151.666666666666,0.5114879183546878,0.0,0.6188835001547828,1,0,0,1.35674,0.9691
NonResidential,Hotel,98105,4,NORTHEAST,47.65772,-122.31756,Hotel,53.0,108.9000015,5448975.0,False,Compliant,191.2,0,1.0986122886681096,10.82013821962583,15.015677127761247,14.570837385955494,10.82013821962583,0.0,1.6094379124341003,0.0,Mid_Century,0,0,0,54,12504.25,0.3905883216568254,0.0,1.0,0,0,0,2.700918,0.0
NonResidential,K-12 School,98112,3,EAST,47.62548,-122.30828,K-12 School,34.0,39.09999847,2646879.0,False,Compliant,78.85,0,0.6931471805599453,11.123491173934593,14.084845852856182,14.106527314172675,11.123491173934593,0.0,1.3862943611198906,0.0,Historic,0,0,0,93,22581.0,0.5054201570982277,0.0,1.0,0,0,1,6.300099,0.0
NonResidential,K-12 School,98112,3,EAST,47.62644,-122.30429,K-12 School,100.0,32.0,6219841.5,False,Compliant,243.23,0,0.6931471805599453,12.176154528742888,15.281528345023482,14.45097248004365,12.176154528742888,0.0,1.9459101490553132,0.0,Historic,0,0,0,108,32350.666666666668,0.30352750950325663,0.0,1.0,0,1,0,20.963232,0.0
NonResidential,Small- and Mid-Sized Office,98144,3,SOUTHEAST,47.58408,-122.30125,Office,63.0,76.90000153,4897760.0,False,Compliant,34.14,0,0.6931471805599453,11.06165722706025,0.0,15.404288719877009,11.507249386471992,0.0,1.3862943611198906,10.484389460685312,Modern,0,0,1,13,33144.333333333336,1.0,0.0,0.6404413021833798,1,0,0,1.292629,0.99433
SPS-District K-12,K-12 School,98108,2,GREATER DUWAMISH,47.56413,-122.31208,K-12 School,61.0,48.0,6456026.0,True,Error - Correct Default Data,238.48,0,0.6931471805599453,11.808925348320512,15.24897663140954,14.632122822945462,11.78190625342459,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,59,130862.0,0.35049734929815957,0.0,1.0,0,0,0,7.720858,0.0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.55478,-122.27596,K-12 School,93.0,27.20000076,1633399.375,True,Error - Correct Default Data,20.48,0,0.6931471805599453,11.001366238850487,12.190877786147631,14.177662376407444,11.001366238850487,0.0,1.3862943611198906,0.0,Early_Code,0,0,0,27,19985.0,0.8794028098608768,0.0,1.0,0,1,0,1.618785,0.0
SPS-District K-12,K-12 School,98119,7,MAGNOLIA / QUEEN ANNE,47.63683,-122.35896,K-12 School,86.0,31.0,2887392.0,True,Error - Correct Default Data,84.75,0,0.6931471805599453,11.442706842557458,14.152436263181631,14.212109141022857,11.442706842557458,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,52,46609.0,0.5149138045682747,0.0,1.0,0,1,0,4.847336,0.0
NonResidential,Other,98115,4,NORTHEAST,47.67524,-122.31534,Other,72.0,129.6999969,6357632.0,False,Compliant,44.32,0,0.6931471805599453,10.799595985047786,0.0,15.665166538941357,10.94238522187658,0.0,1.6094379124341003,0.0,Historic,1,0,0,75,14130.25,0.9999998427087318,0.0,0.8669344137577184,0,0,0,4.239075,0.0
NonResidential,Other,98115,4,NORTHEAST,47.67559,-122.31769,Other,72.0,35.70000076,4253577.5,False,Compliant,133.58,0,0.6931471805599453,11.688113303863286,14.627540169623904,14.509209586228263,12.240160013274313,0.0,1.0986122886681096,0.0,Historic,1,0,0,87,103467.0,0.4704517550226838,0.0,0.5757681193037394,1,0,0,18.003258,2.06934
NonResidential,Hotel,98133,5,NORTHWEST,47.73141,-122.3458,Hotel,89.0,70.30000305,3611538.0,False,Compliant,127.29,0,0.6931471805599453,10.847218338835674,14.609972581473295,14.150760619462213,10.847218338835674,0.0,1.6094379124341003,0.0,Modern,0,0,0,15,12847.5,0.3871727225353852,0.0,1.0,0,1,0,0.77085,0.0
SPS-District K-12,K-12 School,98133,5,NORTHWEST,47.72463,-122.35315,K-12 School,88.0,29.5,3894584.5,True,Error - Correct Default Data,124.92,0,0.6931471805599453,11.789875150842965,14.566501084411318,14.389586435908184,11.78305946670208,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,53,65506.5,0.4558863724743936,0.0,1.0,0,1,0,6.943689,0.0
SPS-District K-12,K-12 School,98133,5,NORTHWEST,47.7257,-122.33684,K-12 School,92.0,47.90000153,11765682.0,False,Compliant,443.73,0,0.6931471805599453,12.411410614126586,15.87470742716035,15.183134710359974,12.411410614126586,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,57,245587.0,0.3336832493008055,0.0,1.0,0,1,0,13.998459,0.0
NonResidential,Hotel,98133,5,NORTHWEST,47.72551,-122.3423,Hotel,78.0,45.90000153,3242458.0,False,Compliant,89.02,0,0.6931471805599453,11.164927056510393,14.17985432119578,14.404901490895574,11.14387424996344,0.0,1.3862943611198906,0.0,Modern,0,0,0,14,23046.0,0.5560253980159496,0.0,1.0,0,0,0,0.967932,0.0
NonResidential,Hotel,98104,7,DOWNTOWN,47.6048,-122.3368,Hotel,98.0,34.09999847,6505995.0,False,Compliant,142.39,0,0.6931471805599453,12.159929225640868,14.558915872317867,15.297776471042793,12.159929225640868,0.0,1.791759469228055,9.854927361920751,Historic,0,0,0,112,38196.0,0.6767466006352603,0.0,1.0,0,1,0,21.38976,0.0
Nonresidential COS,Other,98111,7,DOWNTOWN,47.60804,-122.3367,Other - Entertainment/Public Assembly,72.0,77.19999695,14641502.0,False,Compliant,429.12,0,0.6931471805599453,12.153467965336215,13.175608365997103,16.0982012634523,12.557085087723449,0.0,1.9459101490553132,0.0,Early_Code,1,1,0,18,47350.0,0.6695365680378966,0.2944462938296904,0.6678986272439282,1,0,0,5.1138,2.841
NonResidential,Hospital,98107,6,BALLARD,47.66737,-122.37956,Hospital (General Medical & Surgical),14.0,225.0,68090728.0,False,Compliant,1990.5,0,1.6094379124341003,12.62037195029425,16.8162532959869,17.37761307098552,12.561415702901638,0.0,1.791759469228055,11.910801851429717,Mid_Century,0,0,0,62,57066.6,0.5175037194491444,0.0,1.0,0,0,1,17.690646,0.0
SPS-District K-12,K-12 School,98107,6,Ballard,47.6706,-122.36225,K-12 School,93.0,25.60000038,1513570.75,True,Error - Correct Default Data,10.55,0,0.6931471805599453,10.986952361874025,0.0,14.229982978165726,10.924390520176528,0.0,1.0986122886681096,0.0,Early_Code,0,0,0,25,27756.5,1.0,0.0,1.0,0,1,0,1.387825,0.0
Nonresidential COS,Other,98104,2,DOWNTOWN,47.60112,-122.32785,Other,72.0,130.1000061,9363374.0,False,Compliant,176.75,0,0.6931471805599453,10.663264815393836,14.697667297357373,15.753859478558612,11.02119960717217,0.0,1.6094379124341003,10.282608685304691,Modern,1,0,0,10,15289.0,0.741962245660592,0.0,0.6991137419059454,1,0,0,0.61156,0.61156
NonResidential,Other,98104,2,DOWNTOWN,47.59809,-122.32283,Museum,72.0,34.70000076,2010454.625,False,Compliant,46.26,0,0.6931471805599453,10.968215530759236,13.457099822696758,14.086811692458364,11.195759654126208,0.0,1.6094379124341003,0.0,Historic,1,0,1,106,18205.0,0.6524240754749687,0.0,0.7964844822850865,1,0,0,7.71892,0.7282
NonResidential,Hotel,98109,7,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467,Hotel,76.0,69.90000153,7946961.0,False,Compliant,228.4,0,0.6931471805599453,11.641345064614818,15.13713305572358,15.249990853124286,11.996727210857355,0.0,1.6094379124341003,10.394916266691387,Early_Code,0,0,1,20,40555.5,0.5281845475270358,0.0,0.700903699868082,1,0,0,3.24444,1.62222
SPS-District K-12,K-12 School,98144,2,SOUTHEAST,47.57589,-122.29365,K-12 School,90.0,30.5,8819852.0,True,Error - Correct Default Data,170.84,0,0.6931471805599453,12.576217955346895,14.678437221298319,15.67955425399969,12.576217955346895,0.0,1.6094379124341003,0.0,Early_Code,0,0,0,26,72397.0,0.7312780305157048,0.0,1.0,0,1,0,7.529288,0.0
NonResidential,University,98122,3,EAST,47.61495,-122.32177,College/University,73.0,47.20000076,3059758.0,False,Compliant,74.33,0,0.6931471805599453,11.07938490391378,13.954137073377439,14.463171236249403,11.056130219690564,0.0,1.3862943611198906,0.0,Historic,1,0,0,101,21110.0,0.6245801138521413,0.0,1.0,0,0,0,6.39633,0.0
Campus,University,98106,1,DELRIDGE,47.547,-122.35307,College/University,73.0,79.30000305,38301744.0,False,Compliant,866.23,0,1.791759469228055,13.087774003025942,16.37947227402241,17.046890914282816,12.996963406408776,0.0,1.0986122886681096,0.0,Mid_Century,1,0,0,46,220535.5,0.6609248654578236,0.0,1.0,0,0,0,20.289266,0.0
NonResidential,Small- and Mid-Sized Office,98115,4,NORTHEAST,47.67828,-122.26456,Office,73.0,167.8000031,16319835.0,False,Compliant,222.02,0,0.6931471805599453,11.43281025466844,14.668281129994934,16.452687334733646,11.475233981948293,0.0,1.0986122886681096,8.506132244056813,Modern,1,0,0,14,48150.0,0.8562400293875521,0.0,0.9584631360332295,0,0,0,1.3482,0.0
Nonresidential COS,Other,98134,2,GREATER DUWAMISH,47.59545,-122.32146,"Repair Services (Vehicle, Shoe, Locksmith, etc)",72.0,109.4000015,7475577.5,False,Compliant,204.08,0,0.6931471805599453,11.132543137229527,15.007484766173226,15.246300637210679,11.117762111107313,0.0,0.6931471805599453,0.0,Historic,1,0,0,66,67356.0,0.5594217971788802,0.0,1.0,0,0,0,4.445496,0.0
SPS-District K-12,K-12 School,98122,3,CENTRAL,47.60598,-122.30156,K-12 School,60.0,53.29999924,13567774.0,True,Error - Correct Default Data,359.09,0,0.6931471805599453,12.447150413080536,15.561698751837206,15.874119857476408,12.447150413080536,0.0,1.3862943611198906,0.0,Modern,0,0,0,8,84841.0,0.5774760841387836,0.0,1.0,0,0,0,2.036184,0.0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.51482,-122.25864,K-12 School,92.0,31.70000076,2499140.0,True,Error - Correct Default Data,56.82,0,0.6931471805599453,11.27473172560964,13.657600989023399,14.313381632729374,11.27473172560964,0.0,1.3862943611198906,0.0,Modern,0,0,0,15,26268.0,0.6583120593484159,0.0,1.0,0,1,0,1.18206,0.0
SPS-District K-12,K-12 School,98122,3,CENTRAL,47.61224,-122.29087,K-12 School,79.0,35.40000153,2371304.5,True,Error - Correct Default Data,41.74,0,0.6931471805599453,11.112373268722708,13.211216390873329,14.417006157876592,11.112373268722708,0.0,1.3862943611198906,0.0,Modern,0,0,0,14,22331.333333333332,0.7695532142750963,0.0,1.0,0,0,0,0.937916,0.0
SPS-District K-12,K-12 School,98118,2,GREATER DUWAMISH,47.52915,-122.28904,K-12 School,88.0,35.09999847,3456131.5,True,Error - Correct Default Data,94.64,0,0.6931471805599453,11.496369162654512,14.240166995453002,14.47151023478635,11.496369162654512,0.0,1.3862943611198906,0.0,Early_Code,0,0,0,16,32785.666666666664,0.5575791893335077,0.0,1.0,0,1,0,1.573712,0.0
NonResidential,Small- and Mid-Sized Office,98118,2,GREATER DUWAMISH,47.53827,-122.28406,Office,73.0,83.80000305,4253369.5,False,Compliant,61.21,0,0.6931471805599453,10.15681107235147,13.43576144105494,15.08789070238711,10.910824842428626,0.0,0.6931471805599453,10.12667110305036,Mid_Century,1,0,0,58,54765.0,0.8391786793975929,0.0,0.4704647128640555,1,0,0,3.17637,0.54765
NonResidential,Other,98118,2,GREATER DUWAMISH,47.53722,-122.284,Other - Lodging/Residential,72.0,21.89999962,1950092.5,False,Compliant,100.46,0,0.6931471805599453,10.746863446342765,14.44818135571984,11.333992465959382,11.405585213149562,8.429454277108231,1.791759469228055,10.543734885735212,Modern,1,0,0,7,17964.2,0.03459425642629773,0.0,0.5175070417831019,1,0,0,0.628747,0.89821
NonResidential,University,98119,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122,College/University,73.0,78.30000305,4116871.5,False,Compliant,104.26,0,0.6931471805599453,10.87069950958867,14.3087417026793,14.723476333348396,10.87069950958867,0.0,1.0986122886681096,0.0,Mid_Century,1,0,0,36,26305.5,0.6022225857668864,0.0,1.0,0,0,0,1.893996,0.0
NonResidential,Residence Hall,98119,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331,Residence Hall/Dormitory,89.0,32.79999924,4448582.5,False,Compliant,129.39,0,0.6931471805599453,11.816881888843309,14.57270473263217,14.655481211241916,11.846543632608535,0.0,1.6094379124341003,0.0,Modern,0,0,1,15,34900.0,0.5206822622711841,0.0,0.9707736389684813,0,1,0,2.094,0.0
SPS-District K-12,K-12 School,98125,5,NORTH,47.70763,-122.29453,K-12 School,96.0,35.0,8355988.5,False,Compliant,222.78,0,0.6931471805599453,12.38233840292876,15.086966294392228,15.382030322148788,12.374798025109309,0.0,1.0986122886681096,0.0,Recent,0,0,0,5,118379.0,0.5732353509103082,0.0,1.0,0,1,0,1.18379,0.0
NonResidential,Other,98122,3,CENTRAL,47.60462,-122.31549,Other,72.0,60.5,13071700.0,False,Compliant,422.39,0,1.3862943611198906,11.831859080925614,13.27108161390927,15.914142161909654,12.433136502395,0.0,1.9459101490553132,11.269043348506619,Mid_Century,1,1,0,45,41830.166666666664,0.6238669798113482,0.3317490838988043,0.5481092194229842,1,0,0,11.294145,2.50981
SPS-District K-12,K-12 School,98117,6,NORTHWEST,47.68725,-122.35996,K-12 School,96.0,31.79999924,1986094.875,True,Error - Correct Default Data,54.07,0,0.6931471805599453,11.043353742439358,13.678208637253073,13.92381772796885,11.043353742439358,0.0,1.3862943611198906,0.0,Modern,0,0,0,14,20842.0,0.5610955518930081,0.0,1.0,0,1,0,0.875364,0.0
NonResidential,Other,98101,7,DOWNTOWN,47.61598,-122.33448,Other,72.0,261.2999878,65336980.0,False,Compliant,2055.82,0,0.6931471805599453,12.429220196836383,16.8162532959869,17.23819688937937,12.608436282378069,0.0,2.4849066497880004,0.0,Modern,1,0,1,12,27188.18181818182,0.46913163112222206,0.0,0.8359246999030328,1,0,0,3.58884,2.9907
NonResidential,Small- and Mid-Sized Office,98108,2,GREATER DUWAMISH,47.536,-122.31768,Office,21.0,60.0,3242077.75,False,Compliant,49.58,0,0.6931471805599453,10.308985993422082,13.278849043314272,14.792852361888507,11.066888331097017,9.106756055719613,1.3862943611198906,9.61587214452889,Modern,0,0,0,9,21338.333333333332,0.8196540012033949,0.0,0.46864016246192297,1,0,1,0.576135,0.64015
NonResidential,Retail Store,98125,5,NORTH,47.70759,-122.3255,Retail Store,98.0,52.29999924,27717034.0,False,Compliant,723.47,0,0.6931471805599453,13.132519627648703,16.257205554715537,16.60203485249233,13.180707754378572,0.0,0.6931471805599453,10.1241079233059,Mid_Century,0,0,0,65,530039.0,0.5853631019827014,0.0,0.9529544052418785,0,1,0,34.452535,0.0
NonResidential,Other,98125,5,NORTH,47.7066,-122.321,Other/Specialty Hospital,72.0,154.5,7265178.0,False,Compliant,231.53,0,0.6931471805599453,10.758179438191325,15.181691748574432,15.022925830192515,10.900897335695076,0.0,1.3862943611198906,0.0,Mid_Century,1,0,0,52,18074.666666666668,0.4603916105014908,0.0,0.8669961640601948,0,0,0,2.819648,0.0
NonResidential,Retail Store,98125,5,NORTH,47.70619,-122.32586,Retail Store,76.0,71.90000153,8765978.0,False,Compliant,66.3,0,0.6931471805599453,11.711784520403112,11.62943658096853,15.973488519589521,11.7307991549249,0.0,1.6094379124341003,0.0,Mid_Century,0,0,0,51,31085.5,0.9871826052951536,0.0,0.9811648517797688,0,0,0,6.341442,0.0
NonResidential,Hospital,98105,4,NORTHEAST,47.66231,-122.28146,Hospital (General Medical & Surgical),10.0,288.7999878,253832464.0,False,Compliant,8145.52,0,1.791759469228055,13.686541314323094,16.8162532959869,17.85890372530201,13.686541314323094,0.0,2.3978952727983707,0.0,Mid_Century,0,0,0,63,87900.0,0.45558085115542984,0.0,1.0,0,0,1,55.377,0.0
NonResidential,Other,98133,5,NORTHWEST,47.70956,-122.3345,Financial Office,72.0,85.59999847,3191228.25,False,Compliant,83.7,0,0.6931471805599453,10.262454866984712,14.102105039203083,14.435735370955847,10.923110744953865,9.064736398117391,1.3862943611198906,9.64121328401888,Early_Code,0,0,0,20,18480.666666666668,0.5826424355575318,0.0,0.5165037336315429,1,0,0,1.10884,0.55442
SPS-District K-12,K-12 School,98117,6,BALLARD,47.67661,-122.37489,K-12 School,80.0,37.70000076,9157150.0,True,Error - Correct Default Data,123.71,0,0.6931471805599453,12.399976863567195,14.076093236349335,15.877229095931023,12.399976863567195,0.0,1.0986122886681096,0.0,Early_Code,0,0,0,17,121397.5,0.8582871308212708,0.0,1.0,0,1,0,4.127515,0.0
NonResidential,Self-Storage Facility,98122,3,EAST,47.61233,-122.3171,Self-Storage Facility,73.0,16.20000076,1381590.125,False,Compliant,51.11,0,0.6931471805599453,11.356528931767846,13.708989368985696,13.087018025329595,11.34888773562083,0.0,1.791759469228055,0.0,Historic,1,0,0,106,16974.0,0.34933298325362594,0.0,1.0,0,0,0,8.99622,0.0
Campus,University,98103,5,NORTHWEST,47.69936,-122.33401,College/University,73.0,53.79999924,35891484.0,False,Compliant,362.82,0,1.791759469228055,13.411048946185206,14.707774545508574,17.3255872470685,13.450332421277029,0.0,1.0986122886681096,0.0,Mid_Century,1,0,1,46,347036.0,0.93199913383353,0.0,0.9614780599130925,0,0,0,31.927312,0.0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.54632,-122.28198,K-12 School,79.0,35.40000153,6127771.5,True,Error - Correct Default Data,242.36,0,0.6931471805599453,12.062121440434662,15.280395418968059,14.403701585545228,12.062121440434662,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,64,86592.5,0.293863274764733,0.0,1.0,0,0,0,11.08384,0.0
SPS-District K-12,K-12 School,98106,1,DELRIDGE,47.54862,-122.36214,K-12 School,75.0,39.5,5499097.0,True,Error - Correct Default Data,206.01,0,0.6931471805599453,11.842732682472656,15.105880575720004,14.438754452735907,11.886844864912606,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,53,145341.0,0.3391405898095633,0.0,0.9568463131532052,0,0,0,7.703073,0.0
NonResidential,Warehouse,98108,2,GREATER DUWAMISH,47.55152,-122.31869,Non-Refrigerated Warehouse,61.0,18.39999962,2100097.75,False,Compliant,69.44,0,0.6931471805599453,11.646564351817041,13.987465230492067,13.723917062723034,11.646564351817041,0.0,1.6094379124341003,0.0,Historic,0,0,0,112,28574.25,0.43449168020869505,0.0,1.0,0,0,0,12.801264,0.0
SPS-District K-12,K-12 School,98118,2,SOUTHEAST,47.52407,-122.26586,K-12 School,86.0,47.79999924,8800292.0,True,Error - Correct Default Data,328.97,0,0.6931471805599453,12.12337558484319,15.573442783100598,14.914077178922962,12.12337558484319,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,56,92062.5,0.3408820980031117,0.0,1.0,0,1,0,10.311,0.0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.55901,-122.33328,Non-Refrigerated Warehouse,87.0,28.79999924,6744317.0,False,Compliant,297.43,0,0.6931471805599453,12.363695860550678,15.506989364981457,14.090728778313338,12.363695860550678,0.0,0.6931471805599453,0.0,Historic,0,0,0,79,234144.0,0.19524838467705477,0.0,1.0,0,1,0,18.497376,0.0
NonResidential,Retail Store,98126,1,DELRIDGE,47.52254,-122.36627,Retail Store,72.0,45.0,2944296.25,False,Compliant,35.78,0,0.6931471805599453,11.088675011958648,12.708694711945476,14.776272808735845,11.081911753015689,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,50,64984.0,0.8877119617293946,0.0,1.0,0,0,0,3.2492,0.0
NonResidential,Retail Store,98126,1,DELRIDGE,47.52254,-122.36627,Retail Store,37.0,136.1999969,9230223.0,False,Compliant,369.14,0,0.6931471805599453,11.124066705025466,15.70350735282168,14.780249681324516,11.123520696408578,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,51,67745.0,0.2842945397960591,0.0,1.0,0,0,1,3.454995,0.0
